"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5766",9.34411718132277,-5.05951626429142,1.19386703517102,-4.23792274620152,2.25597363081833e-05,0.000119007890961847
"5767",7.10088438699016,-4.70696668083201,1.11076430987429,-4.23759265488527,2.25929193239315e-05,0.000119162272771982
"5768",192.690137905768,-1.47075804007501,0.347083231108796,-4.2374793947161,2.26043157033374e-05,0.000119201711294801
"5769",245.172488360399,-0.875695550569042,0.206670948897731,-4.23714873928591,2.2637617974213e-05,0.000119356634758474
"5770",41.0248808660419,-1.65383865964917,0.390327457391434,-4.23705437148031,2.26471308774252e-05,0.00011938609703616
"5771",67.5706244493658,-2.16682762801218,0.511467873721176,-4.23648823189512,2.27042814429734e-05,0.000119666631199259
"5772",11.1797634681221,-3.08639757947869,0.728694652566958,-4.23551561495107,2.28027856014949e-05,0.000120164991275237
"5773",9.90526896788388,-4.91545744654565,1.16055889573772,-4.23542266109734,2.2812220993222e-05,0.00012019388982346
"5774",110.879332517489,-4.01913193612683,0.948959258898101,-4.23530504438485,2.28241651429013e-05,0.000120235994310985
"5775",3.42513969185065,-3.02141499686397,0.713395031538113,-4.23526218054766,2.28285195079575e-05,0.000120238108722692
"5776",3.04205056491212,-4.78354003351299,1.12951271111251,-4.2350475443534,2.28503354301611e-05,0.000120332176727703
"5777",2747.18349873601,-0.7928790703565,0.187238382384325,-4.23459688264684,2.2896205894954e-05,0.000120552863892473
"5778",9.45547022179194,-3.75813120242757,0.887511646570938,-4.23445846254276,2.29103125253563e-05,0.000120606261004459
"5779",3.60636458132986,-3.77686492288817,0.891956599885543,-4.2343595230674,2.29204006855414e-05,0.000120638488951741
"5780",16.6599612613121,-3.58322450377863,0.846239878871777,-4.23428934660447,2.29275586467206e-05,0.000120655285701955
"5781",114.080180631258,1.95818779716867,0.462501962179372,4.23390159890658,2.29671470671117e-05,0.000120842711008534
"5782",71.2601826517867,-2.20174321615874,0.520034066438298,-4.23384420032025,2.29730128956368e-05,0.000120852669188271
"5783",70.293543892198,2.03677979864022,0.481090376148713,4.23367396152322,2.29904187761383e-05,0.000120923321444544
"5784",91.7422815124548,-2.26218918448414,0.534445462016394,-4.23277835674605,2.30821957882355e-05,0.000121385053473506
"5785",12.417026632709,-4.06237655782817,0.959790733447103,-4.23256488759595,2.31041224154787e-05,0.000121479358947557
"5786",8.01268977974009,-5.62045561649869,1.3279864540425,-4.23231396629805,2.31299213077327e-05,0.000121593988319617
"5787",7.52787712401934,-4.12698887782087,0.975200142220392,-4.23194039781855,2.31683811683193e-05,0.000121771859316755
"5788",959.263906311877,-0.791630379084956,0.187062303454111,-4.23190757553755,2.3171763215484e-05,0.000121771859316755
"5789",266.838521944424,-1.89516030033331,0.447874630729561,-4.23145266622092,2.32186860223495e-05,0.000121997369622008
"5790",10.8014325917658,-2.8533243726833,0.674324093269169,-4.23138428711658,2.32257469755253e-05,0.000122013393049146
"5791",6.90988113570109,-4.57801162001647,1.08194520324452,-4.23127863249266,2.32366610859052e-05,0.000122049649499219
"5792",8.6834156271799,-4.90361295236262,1.1589582120748,-4.23105242386956,2.3260044822969e-05,0.000122151378346037
"5793",13.4535417859451,-1.55308772397671,0.36708742497595,-4.23083880925223,2.32821472426704e-05,0.000122246344325963
"5794",7.44504313478317,-6.07231433391769,1.43536551216343,-4.23050037252555,2.33172057591759e-05,0.000122404396252096
"5795",11.8375634791865,-3.52975498052631,0.834373998078573,-4.23042303410072,2.3325224262111e-05,0.000122404396252096
"5796",11.905751872898,-2.86073020119362,0.676231597523656,-4.23040007546164,2.33276051351935e-05,0.000122404396252096
"5797",13.7019114516963,-2.32855783262289,0.550435353763084,-4.23039293661566,2.33283454999967e-05,0.000122404396252096
"5798",12.9912524808376,-5.8079150594401,1.37297782354508,-4.23015940959907,2.33525767588422e-05,0.000122510404841963
"5799",57.22348961495,-2.18637156930929,0.516911926174015,-4.22967909735026,2.34024902861329e-05,0.000122751085882619
"5800",6.10146757707081,-5.78880080795038,1.36871091090433,-4.22938164796657,2.34334517854047e-05,0.000122892293613217
"5801",3478.6184478798,-1.43245071335278,0.338702689230764,-4.22922745788069,2.34495167631541e-05,0.00012295534414495
"5802",13.7284754665183,-2.11521548641416,0.500197755087072,-4.22875845583505,2.34984462636481e-05,0.00012319066528807
"5803",6.80469182964775,-4.13073132498789,0.976846231809418,-4.22864028183485,2.35107902977347e-05,0.000123234138977459
"5804",8.62173144686996,-2.88706754679256,0.682797930312721,-4.22828983308472,2.35474332135998e-05,0.000123404940740535
"5805",9.52133502972934,-4.82387444835138,1.14093391823056,-4.22800512043026,2.35772427656997e-05,0.000123539878243633
"5806",5.82788054174084,2.9835878643063,0.705911774068101,4.22657331115497,2.3727699033324e-05,0.000124306824232969
"5807",71.0949739503054,1.45854502407247,0.345092959135174,4.22652791215352,2.37324845260937e-05,0.000124310484213913
"5808",718.687810725872,2.04770194871858,0.484505660495561,4.22637363333206,2.37487538663414e-05,0.000124374284840307
"5809",8.07479185092101,-5.21673071094729,1.23449746586292,-4.22579296855888,2.38100825550072e-05,0.000124674002595224
"5810",10.2906485437196,-6.53301548239462,1.54614887851073,-4.22534697220573,2.3857290115227e-05,0.000124899689059356
"5811",4.14111803493197,-4.08861580448078,0.967755849969656,-4.22484225190576,2.39108208665141e-05,0.000125158395852135
"5812",5073.24237925616,2.30894583126435,0.546524349807645,4.22478126011587,2.39172974038466e-05,0.000125163949873432
"5813",19.6517546044623,-4.23938191206046,1.00346224858334,-4.22475476087467,2.39201117997916e-05,0.000125163949873432
"5814",7.75053241972367,-4.49730943783569,1.06457974288216,-4.22449278027782,2.39479528460606e-05,0.000125288077350985
"5815",1933.11502910686,2.64484277958876,0.626093561789951,4.22435709453292,2.39623844775117e-05,0.000125324380086392
"5816",6.94329789417369,-3.40616963420662,0.806324529675661,-4.22431602766287,2.3966754009696e-05,0.000125324380086392
"5817",2488.46683571293,0.987800105222023,0.233836955890469,4.22431134317672,2.39672524891521e-05,0.000125324380086392
"5818",19.518965776647,-1.73157952318162,0.409914242087197,-4.22424825828149,2.3973966358068e-05,0.000125337939964482
"5819",21.1838903175137,-4.6257261686534,1.09506035798835,-4.22417461732516,2.39818059292552e-05,0.000125357379438075
"5820",36.4567693880032,-2.79921330568706,0.662692390477773,-4.22400097829544,2.40003006197053e-05,0.000125412449874125
"5821",469.536887858074,-0.817362075353173,0.193505355842772,-4.22397649818695,2.40029091432929e-05,0.000125412449874125
"5822",1.83632079686688,-3.90322650321037,0.924068144345278,-4.2239595933435,2.40047106278448e-05,0.000125412449874125
"5823",1009.01008959949,-0.933413689402106,0.220994934059817,-4.22368817354636,2.40336524177501e-05,0.000125542092665414
"5824",165.410212081127,-2.45837145909282,0.582051926026696,-4.2236291113657,2.40399546794138e-05,0.000125553451491025
"5825",2330.71650402058,-2.12324289612222,0.502711677791905,-4.22357981705992,2.40452158585177e-05,0.000125559370089019
"5826",25.5449882555234,-2.07264680796601,0.490739933297951,-4.22351365220489,2.40522793526653e-05,0.000125574696373159
"5827",5.89617509428607,-3.35809702353645,0.795186196212463,-4.22303234076666,2.41037216751716e-05,0.000125821675337857
"5828",17.0303469621476,-3.42023130295376,0.809993574548847,-4.22254127739071,2.41563141514361e-05,0.000126074572330856
"5829",1232.07810730754,0.696146310519885,0.164883277650013,4.2220552650436,2.42084731529948e-05,0.000126325120585803
"5830",9.11975395819962,-6.36130633957365,1.50677243238851,-4.22180961294188,2.42348773644773e-05,0.000126441211800224
"5831",3.59773161058881,-3.22708876729842,0.764500991299152,-4.22117015416092,2.43037389138719e-05,0.000126773647614777
"5832",6.37087658649658,-3.06125693721588,0.725220327678338,-4.22114055602377,2.43069307587659e-05,0.000126773647614777
"5833",3.97647772494993,-4.53591457256494,1.07471489538618,-4.2205747701441,2.43680214894139e-05,0.000127070479966313
"5834",950.056833208405,1.27288947374508,0.301677396684849,4.21937303799667,2.44982634965775e-05,0.000127727747818889
"5835",24.5311578156472,-1.99691496896237,0.473319947890453,-4.2189537497045,2.45438609974171e-05,0.000127943550978309
"5836",312.509192464049,-1.08659977880792,0.257560403463302,-4.21881533107144,2.45589317088976e-05,0.000128000175769283
"5837",3.41850290091393,-3.42214704156334,0.811241730722132,-4.21840607055198,2.46035425918311e-05,0.000128210716980594
"5838",8.22891697530287,-6.21263484783617,1.47293322044129,-4.21786593011656,2.46625378837754e-05,0.000128496131348201
"5839",2830.4496836088,-1.1547909441015,0.273789115296271,-4.21781173751879,2.46684643376752e-05,0.00012849798654109
"5840",224.706094442332,-0.963348406338415,0.228401473934896,-4.21778541855211,2.46713430450067e-05,0.00012849798654109
"5841",11.9267797341821,-5.99472598075226,1.42133273111414,-4.21767954084415,2.46829269314035e-05,0.000128536310301746
"5842",21.6370179596456,1.39363644327701,0.330459188123293,4.21727249041431,2.47275097769049e-05,0.000128746433564553
"5843",17.3809130645823,-1.49301196378039,0.354057843630762,-4.21685888517531,2.4772889007674e-05,0.000128960630660007
"5844",812.071807146442,-0.95457383234129,0.226374503078197,-4.21679040422476,2.47804101234391e-05,0.000128961839220737
"5845",6.66680156248547,-2.74763358957423,0.651595262958232,-4.21677956512455,2.47816007576424e-05,0.000128961839220737
"5846",341.473659651763,0.895215052572062,0.212367425103291,4.21540663374644,2.49328528842921e-05,0.000129726750971863
"5847",798.727999663203,1.34164446431974,0.318284663213632,4.215234409266,2.49518882602833e-05,0.000129803589056446
"5848",80.6722650819922,-1.45588699607603,0.345394300854232,-4.21514481413075,2.49617963664328e-05,0.000129832927509881
"5849",208.411673723568,0.698821157552187,0.165796307467875,4.21493800570674,2.49846810944536e-05,0.000129929739246024
